,Entry,Gene Names_x,Entry Name,Protein names,Organism,Mass
2891,G2Q2J3,MYCTH_2314123,G2Q2J3_THET4,carbamoyl-phosphate synthase (glutamine-hydrolyzing) (EC 6.3.5.5),Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),48020
2892,G2Q2J5,MYCTH_2314125,G2Q2J5_THET4,Arf-GAP domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),41329
2893,G2Q2J6,MYCTH_2314126,G2Q2J6_THET4,RRM domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),38124
2894,G2Q2J7,MYCTH_2298590,G2Q2J7_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),84864
2895,G2Q2J9,MYCTH_2298597,G2Q2J9_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),73159
2896,G2Q2K0,MYCTH_2298599,G2Q2K0_THET4,F-box domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),130785
2897,G2Q2K1,MYCTH_2086248,G2Q2K1_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),37120
2898,G2Q2K2,MYCTH_2298606,G2Q2K2_THET4,Cryptic loci regulator 2 N-terminal domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),63358
2899,G2Q2K3,MYCTH_37110,G2Q2K3_THET4,SUN family-like protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),49626
2900,G2Q2K4,MYCTH_2298612,G2Q2K4_THET4,PCI domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),62747
2901,G2Q2K5,MYCTH_2298614,G2Q2K5_THET4,acetyl-CoA C-acetyltransferase (EC 2.3.1.9),Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),44989
2902,G2Q2K6,MYCTH_2073656,G2Q2K6_THET4,UBC core domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),17197
2903,G2Q2K8,MYCTH_2314130,G2Q2K8_THET4,Ubiquitin carrier protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),38365
2904,G2Q2K9,MYCTH_2298626,G2Q2K9_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),29527
2905,G2Q2L2,MYCTH_2055617,G2Q2L2_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),19269
2906,G2Q2L3,MYCTH_2136549,G2Q2L3_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),24976
2907,G2Q2L4,MYCTH_2294749,G2Q2L4_THET4,Aminotransferase class I/classII domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),66022
2908,G2Q2L5,MYCTH_2294752,G2Q2L5_THET4,Cytochrome P450,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),60232
2909,G2Q2L7,MYCTH_2294757,G2Q2L7_THET4,C3H1-type domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),56325
2910,G2Q2M1,MYCTH_2313379,G2Q2M1_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),12240
2911,G2Q2M2,MYCTH_2294768,G2Q2M2_THET4,DUF2406 domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),33917
2912,G2Q2M4,MYCTH_44797,G2Q2M4_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),110604
2913,G2Q2M6,MYCTH_2049886,G2Q2M6_THET4,Reverse transcriptase domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),11922
2914,G2Q2M7,MYCTH_75987,G2Q2M7_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),10348
2915,G2Q2M8,MYCTH_41898,G2Q2M8_THET4,PiggyBac transposable element-derived protein domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),10400
2916,G2Q2M9,MYCTH_2294775,G2Q2M9_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),21570
2917,G2Q2N0,MYCTH_2294783,G2Q2N0_THET4,SGNH hydrolase-type esterase domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),46166
2918,G2Q2N2,MYCTH_2294789,G2Q2N2_THET4,Zn(2)-C6 fungal-type domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),49261
2919,G2Q2N3,MYCTH_2294791,G2Q2N3_THET4,SURF4-domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),33640
2920,G2Q2N4,MYCTH_2114377,G2Q2N4_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),24006
2921,G2Q2N5,MYCTH_2294793,G2Q2N5_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),7665
2922,G2Q2N7,MYCTH_2294799,G2Q2N7_THET4,pH-response regulator protein palC,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),52931
2923,G2Q2N8,MYCTH_2294800,G2Q2N8_THET4,Leo1-like protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),47747
2924,G2Q2N9,MYCTH_2294802,G2Q2N9_THET4,Mob1/phocein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),39617
2925,G2Q2P0,MYCTH_2294805,G2Q2P0_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),17394
2926,G2Q2P2,MYCTH_2294810,G2Q2P2_THET4,RRM domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),32878
2927,G2Q2P4,MYCTH_2294813,G2Q2P4_THET4,Ubiquitin-like domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),8381
2928,G2Q2P5,MYCTH_2294814,G2Q2P5_THET4,Elongin-A,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),57989
2929,G2Q2P6,MYCTH_2294815,G2Q2P6_THET4,Tho complex subunit 7/Mft1p,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),43642
2930,G2Q2P9,MYCTH_2055659,G2Q2P9_THET4,Proteasome component PUP3,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),21440
2931,G2Q2Q0,MYCTH_2294820,G2Q2Q0_THET4,TUG ubiquitin-like domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),56263
2932,G2Q2Q2,MYCTH_2294824,G2Q2Q2_THET4,AA1-like domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),19124
2933,G2Q2Q3,MYCTH_2294825,G2Q2Q3_THET4,Fungal lipase-like domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),50215
2934,G2Q2Q4,MYCTH_2114395,G2Q2Q4_THET4,14-3-3 domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),29925
2935,G2Q2Q5,MYCTH_2141471,G2Q2Q5_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),53600
2936,G2Q2Q7,MYCTH_2294835,G2Q2Q7_THET4,Suppressor of forked domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),68662
2937,G2Q2Q9,MYCTH_2294844,G2Q2Q9_THET4,ATP11-domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),39269
2938,G2Q2R0,MYCTH_2294846,G2Q2R0_THET4,Phenylacetyl-CoA ligase,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),61256
2939,G2Q2R1,MYCTH_2294851,G2Q2R1_THET4,Small secreted protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),18702
2940,G2Q2R2,MYCTH_2294852,G2Q2R2_THET4,Integral membrane protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),53446
2941,G2Q2R3,MYCTH_98907,G2Q2R3_THET4,C2H2-type domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),54221
2942,G2Q2R4,MYCTH_2294854,G2Q2R4_THET4,Transcription factor domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),49170
2943,G2Q2R5,MYCTH_2296694,G2Q2R5_THET4,RRM domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),16414
2944,G2Q2R7,MYCTH_2296698,G2Q2R7_THET4,EF-hand domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),31753
2945,G2Q2R8,MYCTH_2296700,G2Q2R8_THET4,RING-type domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),47719
2946,G2Q2R9,MYCTH_2313755,G2Q2R9_THET4,DUF559 domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),26214
2947,G2Q2S0,MYCTH_2296708,G2Q2S0_THET4,Copper transporter,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),31174
2948,G2Q2S1,MYCTH_2313757,G2Q2S1_THET4,RecA family profile 2 domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),7394
2949,G2Q2S2,MYCTH_2296711,G2Q2S2_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),138835
2950,G2Q2S4,MYCTH_2313759,G2Q2S4_THET4,Ribosomal protein L6 alpha-beta domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),21882
2951,G2Q2S5,MYCTH_2296721,G2Q2S5_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),42567
2952,G2Q2S6,MYCTH_2296723,G2Q2S6_THET4,V-type proton ATPase subunit H,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),53316
2953,G2Q2S8,MYCTH_2296728,G2Q2S8_THET4,DUF726-domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),128541
2954,G2Q2S9,MYCTH_2296730,G2Q2S9_THET4,PIN domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),34776
2955,G2Q2T1,MYCTH_2296735,G2Q2T1_THET4,PH domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),151787
2956,G2Q2T3,MYCTH_2123181,G2Q2T3_THET4,Stc1 domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),75626
2957,G2Q2T5,MYCTH_77277,G2Q2T5_THET4,60S ribosomal protein L35,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),14538
2958,G2Q2T8,MYCTH_2137079,G2Q2T8_THET4,Mitochondrial ATPase complex subunit ATP10,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),38456
2959,G2Q2U2,MYCTH_2030723,G2Q2U2_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),7335
2960,G2Q2U3,MYCTH_2296763,G2Q2U3_THET4,C2H2-type domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),69920
2961,G2Q2U4,MYCTH_2296764,G2Q2U4_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),13235
2962,G2Q2U6,MYCTH_2296769,G2Q2U6_THET4,HMG box domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),33618
2963,G2Q2U7,MYCTH_2296770,G2Q2U7_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),46898
2964,G2Q2U8,MYCTH_122939,G2Q2U8_THET4,Sterol-4-alpha-carboxylate 3-dehydrogenase like protein (EC 1.1.1.170),Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),41609
2965,G2Q2V0,MYCTH_2296776,G2Q2V0_THET4,Integral membrane protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),53923
2966,G2Q2V1,MYCTH_2296778,G2Q2V1_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),31390
2967,G2Q2V2,MYCTH_2296781,G2Q2V2_THET4,UBC core domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),51261
2968,G2Q2V4,MYCTH_2296783,G2Q2V4_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),57632
2969,G2Q2V5,MYCTH_2296784,G2Q2V5_THET4,Sec63-domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),251296
2970,G2Q2V6,MYCTH_2296788,G2Q2V6_THET4,PWWP domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),64304
2971,G2Q2V7,MYCTH_2296792,G2Q2V7_THET4,Origin recognition complex subunit,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),79717
2972,G2Q2V8,MYCTH_2107070,G2Q2V8_THET4,Beta-xylosidase,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),22923
2973,G2Q2V9,MYCTH_2313775,G2Q2V9_THET4,Translocation protein sec66,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),23135
2974,G2Q2W1,MYCTH_2296800,G2Q2W1_THET4,Carbamoyl-phosphate synthase arginine-specific large chain,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),128703
2975,G2Q2W3,MYCTH_2088876,G2Q2W3_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),42734
2976,G2Q2W4,MYCTH_2296804,G2Q2W4_THET4,Pentacotripeptide-repeat region of PRORP domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),93391
2977,G2Q2W5,MYCTH_2296805,G2Q2W5_THET4,DUF4187 domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),42739
2978,G2Q2W6,MYCTH_2123212,G2Q2W6_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),13801
2979,G2Q2W7,MYCTH_2107078,G2Q2W7_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),18530
2980,G2Q2W8,MYCTH_2296807,G2Q2W8_THET4,C2H2-type domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),60110
2981,G2Q2X0,MYCTH_2298637,G2Q2X0_THET4,DUF292-domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),33914
2982,G2Q2X1,MYCTH_2107812,G2Q2X1_THET4,CCHC-type domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),80004
2983,G2Q2X3,MYCTH_2298641,G2Q2X3_THET4,Nodulin-like domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),59989
2984,G2Q2X4,MYCTH_2298645,G2Q2X4_THET4,Membrane protein TMS1,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),53490
2985,G2Q2X5,MYCTH_2314136,G2Q2X5_THET4,Cystathionine beta-lyase,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),48200
2986,G2Q2X7,MYCTH_2298655,G2Q2X7_THET4,Monopolin complex subunit Csm1/Pcs1 C-terminal domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),52184
2987,G2Q2Y0,MYCTH_2124085,G2Q2Y0_THET4,DUF4203 domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),68678
2988,G2Q2Y3,MYCTH_74056,G2Q2Y3_THET4,SWI/SNF complex-like protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),75480
2989,G2Q2Y4,MYCTH_2298666,G2Q2Y4_THET4,Adenylyl cyclase-associated protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),57738
2990,G2Q2Y5,MYCTH_2298669,G2Q2Y5_THET4,Carbohydrate kinase PfkB domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),49915
2991,G2Q2Y7,MYCTH_2055700,G2Q2Y7_THET4,Aminotransferase,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),51171
2992,G2Q2Y9,MYCTH_2124094,G2Q2Y9_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),5789
2993,G2Q2Z0,MYCTH_2107828,G2Q2Z0_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),89653
2994,G2Q2Z2,MYCTH_2054998,G2Q2Z2_THET4,Integral membrane protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),41782
2995,G2Q2Z3,MYCTH_2298693,G2Q2Z3_THET4,Fumarylacetoacetase-like C-terminal domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),31049
2996,G2Q2Z4,MYCTH_105006,G2Q2Z4_THET4,BRO1 domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),108812
2997,G2Q2Z7,MYCTH_2298705,G2Q2Z7_THET4,DNA polymerase delta subunit 3,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),48042
2998,G2Q2Z8,MYCTH_59997,G2Q2Z8_THET4,Six-hairpin glycosidase-like protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),61245
2999,G2Q2Z9,MYCTH_74026,G2Q2Z9_THET4,Serine hydrolase FSH domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),31465
3000,G2Q300,MYCTH_2298709,G2Q300_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),38557
3001,G2Q301,MYCTH_2298711,G2Q301_THET4,Choline/carnitine acyltransferase domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),69355
3002,G2Q302,MYCTH_2298714,G2Q302_THET4,SAC domain-containing protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),127145
3003,G2Q303,MYCTH_2051209,G2Q303_THET4,Uncharacterized protein,Thermothelomyces thermophilus (strain ATCC 42464 / BCRC 31852 / DSM 1799) (Sporotrichum thermophile),51736
